Реестр действующих лицензий,,,,,,,,
,"на ""01"" августа 2012 г.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"КГУ ""Кубаньлицторг-контроль""",,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
№№ п/п,"Код бланка (серия, номер)",Срок действия лицензии,Лицензиат,ИНН,Юридический адрес,Место торговли,Вид объекта,
1,2,3,4,5,6,7,8,
6806.,,,,,,"Краснодар г., ст-ца Старокорсунская, ул. Чонгарская, 211 / ул. Ленина, 215/1"," ""организация розничной торговли""",
6807.,,,,,,"г. Краснодар, проспект. Чекистов , 15/2"," ""организация розничной торговли""",
6808.,,,,,,"г. Краснодар, ул. Промышленная, 33"," ""организация розничной торговли""",
6809.,,,,,,"г. Краснодар, ул. Ставропольская, 262"," ""организация розничной торговли""",
6810.,,,,,,"г. Краснодар, ул. Индустриальная, 53"," ""организация розничной торговли""",
6811.,,,,,,"Краснодар г., , ул. Е.Бершанской, 115"," ""организация розничной торговли""",
6812.,АК 057588 № рег. 2893,22.10.2011 - 21.10.2012,,,,"г. Армавир, ул. Каспарова, 23/1"," ""организация розничной торговли""",
6813.,АК 057590 № рег. 2900,28.10.2011 - 27.10.2012,,,,"Славянский р-н, ст-ца Анастасиевская, ул. Пионерская, 58"," ""организация розничной торговли""",
6814.,,,,,,"г. Крымск, ул. Адагумская, 153"," ""организация розничной торговли""",
6815.,АК 057629 № рег. 2931,28.10.2011 - 29.10.2013,,,,"Краснодар г., пгт. Пашковский, ул. 1 Мая, 67"," ""организация розничной торговли""",
6816.,,,,,,"Краснодар г., пгт. Пашковский, ул. Трудовой Славы, 25"," ""организация розничной торговли""",
6817.,,,,,,"г. Краснодар, ул. Репина, 2 Г"," ""организация розничной торговли""",
6818.,АК 057717 № рег. 3021,10.11.2011 - 09.11.2012,,,,"г. Новороссийск, ул. Козлова,  / Московская,56 / 6 а"," ""организация розничной торговли""",
6819.,АК 057769 № рег. 3075,25.11.2011 - 24.11.2012,,,,"Северский р-н, ст-ца Северская, ул. Ленина, 149"," ""организация розничной торговли""",
6820.,,,,,,"г. Апшеронск, ул. Ворошилова, 4"," ""организация розничной торговли""",
6821.,АК 057771 № рег. 3076,29.11.2011 - 28.11.2012,,,,"г. Туапсе, ул. Калараша, 12 д"," ""организация розничной торговли""",
6822.,АК 057797 № рег. 3103,26.11.2011 - 25.11.2012,,,,"г. Анапа, ул. Пушкина, 19"," ""организация розничной торговли""",
6823.,АК 057800 № рег. 3107,27.11.2011 - 26.11.2012,,,,"г. Хадыженск, ул. Первомайская, 101"," ""организация розничной торговли""",
6824.,,,,,,"г. Краснодар, ул. Дзержинского, 211"," ""организация розничной торговли""",
6825.,,,,,,"г. Краснодар, ул. Красных Партизан, 111/1"," ""организация розничной торговли""",
6826.,АК 057876 № рег. 3191,13.12.2011 - 12.12.2012,,,,"г. Краснодар, ул. Уральская, 11"," ""организация розничной торговли""",
6827.,,,,,,"г. Краснодар, ул. Большевистская, 127 / ул. Изосимова,20"," ""организация розничной торговли""",
6828.,,,,,,"г. Краснодар, ул. Восточно-Кругликовская, 48/4"," ""организация розничной торговли""",
6829.,АК 057991 № рег. 407,15.12.2011 - 14.12.2012,,,,"Лазаревский р-н, г. Сочи, ул. Разина, 15/ 3"," ""организация розничной торговли""",
6830.,АК 058015 № рег. 431,26.12.2011 - 25.12.2012,,,,"Центральный р-н, г. Сочи, ул. Вишневая, 15, с/т ""Вишневое-2"""," ""организация розничной торговли""",
6831.,АК 058074 № рег. 26,02.02.2012 - 01.02.2013,,,,"Хостинский р-н, г. Сочи, ул. Тепличная, 16/5 - Тепличная,16/4"," ""организация розничной торговли""",
6832.,АК 058075 № рег. 27,02.02.2012 - 01.03.2013,,,,"Хостинский р-н, г. Сочи, ул. Курортный проспект, 73"," ""организация розничной торговли""",
6833.,АК 058109 № рег. 61,06.03.2012 - 05.03.2013,,,,"Хостинский р-н, г. Сочи, ул. Чекменева, стр. 25-б"," ""организация розничной торговли""",
6834.,АК 058110 № рег. 62,06.03.2012 - 05.03.2013,,,,"Адлерский р-н, г. Сочи, ул. Кирпичная, 2"," ""организация розничной торговли""",
6835.,АК 058133 № рег. 85,26.03.2012 - 25.03.2013,,,,"Адлерский р-н, г. Сочи, ул. Петрозаводская, 8"," ""организация розничной торговли""",
6836.,АК 058159 № рег. 111,16.04.2012 - 15.04.2013,,,,"Адлерский р-н, г. Сочи, ул. Ленина, р-н пансионата ""Знание"""," ""организация розничной торговли""",
6837.,АК 058184 № рег. 136,25.04.2012 - 24.04.2013,,,,"г. Сочи, ул. Декабристов, 18/4"," ""организация розничной торговли""",
6838.,АК 058185 № рег. 137,25.04.2012 - 24.04.2013,,,,"Адлерский р-н, г. Сочи, ул. Ивановская, 2/102"," ""организация розничной торговли""",
6839.,АК 058257 № рег. 208,23.05.2012 - 22.05.2017,,,,"Центральный р-н, г. Сочи, ул. Пластунская, /ул. Трансопртная"," ""организация розничной торговли""",
6840.,АК 058302 № рег. 3276,24.12.2011 - 23.12.2012,,,,"г. Горячий Ключ, ул. Ленина, 195 д, корпус 2, пом. 1"," ""организация розничной торговли""",
6841.,,,,,,"Краснодар г., ст-ца Елизаветинская, ул. Степная, 279"," ""организация розничной торговли""",
6842.,,,,,,"г. Краснодар, ул. Ангарская, 1/9, ул. Московская, 126"," ""организация розничной торговли""",
6843.,,,,,,"г. Краснодар, ул. Российская, 650"," ""организация розничной торговли""",
6844.,АК 058363 № рег. 3312,23.12.2011 - 22.12.2012,,,,"г. Гулькевичи, ул. Декабристов, 2"," ""организация розничной торговли""",
6845.,,,,,,"г. Армавир, ул. Луначарского, 242"," ""организация розничной торговли""",
6846.,АК 058367 № рег. 3317,24.12.2011 - 23.12.2012,,,,"г. Краснодар, ул. Северная, 391 / ул. Садовая, 111"," ""организация розничной торговли""",
6847.,,,,,,"г. Краснодар, ул. Кубанская Набережная, 58"," ""организация розничной торговли""",
6848.,АК 058370 № рег. 3329,26.12.2011 - 25.12.2012,,,,"г. Абинск, ул. Горького, 26"," ""организация розничной торговли""",
6849.,АК 058373 № рег. 3331,26.12.2011 - 25.12.2012,,,,"Анапа г., с. Витязево, ул. Черноморская, 73"," ""организация розничной торговли""",
6850.,АК 058378 № рег. 3332,31.12.2011 - 30.12.2012,,,,"г. Новороссийск, пр. Ленина, район 5-й поликлиники"," ""организация розничной торговли""",
6851.,АК 058608 № рег. 524,19.01.2012 - 18.01.2013,,,,"г. Туапсе, ул. Сочинская, 2"," ""организация розничной торговли""",
6852.,АК 058609 № рег. 525,12.01.2012 - 11.01.2013,,,,"Туапсинский р-н, пос. Тюменский, 1 А"," ""организация розничной торговли""",
6853.,АК 058628 № рег. 558,26.01.2012 - 25.01.2013,,,,"Крыловский р-н, ст-ца Крыловская, ул. Орджоникидзе, 44"," ""организация розничной торговли""",
6854.,,,,,,"г. Ейск, ул. Армавирская, 45/2"," ""организация розничной торговли""",
6855.,АК 058735 № рег. 646,25.01.2012 - 24.01.2013,,,,"Лабинский р-н, ст-ца Владимирская, ул. Ленина, 145"," ""организация розничной торговли""",
6856.,АК 059017 № рег. 940,07.03.2012 - 06.03.2013,,,,"г. Темрюк, ул. Розы Люксембург, 1"," ""организация розничной торговли""",
6857.,АК 059091 № рег. 1009,06.04.2012 - 05.04.2013,,,,"Тимашевский р-н, ст-ца Медведовская, ул. Мира, 186"," ""организация розничной торговли""",
6858.,,,,,,"Каневской р-н, ст-ца Каневская, ул. Свердликова, 197 А"," ""организация розничной торговли""",
6859.,АК 059126 № рег. 1047,22.03.2012 - 21.03.2013,,,,"г. Геленджик, ул. Островского, 134"," ""организация розничной торговли""",
6860.,АК 059127 № рег. 1049,24.03.2012 - 23.03.2013,,,,"Краснодар г., ст-ца Елизаветинская, ул. Ленина, 152"," ""организация розничной торговли""",
6861.,,,,,,"г. Апшеронск, ул. Ленина, 22 в"," ""организация розничной торговли""",
6862.,,,,,,"г. Краснодар, ул. Стасова, 181"," ""организация розничной торговли""",
6863.,,,,,,"г. Апшеронск, ул. Заводская, 2"," ""организация розничной торговли""",
6864.,,,,,,"г. Краснодар, ул. Черкасская, 55"," ""организация розничной торговли""",
6865.,АК 059128 № рег. 1055,22.03.2012 - 12.01.2013,,,,"Тихорецкий  р-н, пос. Парковый, ул. Гагарина, 13 В"," ""организация розничной торговли""",
6866.,,,,,,"г. Кореновск, ул. Фрунзе, 180 Д"," ""организация розничной торговли""",
6867.,АК 059156 № рег. 1091,27.03.2012 - 26.03.2013,,,,"Краснодар г., пос. Зональный, ул. Рязанская, 14/1"," ""организация розничной торговли""",
6868.,,,,,,"г. Краснодар, ул. Уральская, 166/3"," ""организация розничной торговли""",
6869.,АК 059237 № рег. 1172,06.04.2012 - 05.04.2013,,,,"Павловский р-н, ст-ца Старолеушковская, ул. Жлобы, 16"," ""организация розничной торговли""",
6870.,АК 059332 № рег. 1261,17.04.2012 - 16.04.2013,,,,"г. Усть-Лабинск, ул. Ленина, 70"," ""организация розничной торговли""",
6871.,АК 059335 № рег. 1262,29.04.2012 - 28.04.2013,,,,"г. Темрюк, ул. Макарова, 23 / ул. Анапская,108"," ""организация розничной торговли""",
6872.,АК 059337 № рег. 1260,17.04.2012 - 16.04.2013,,,,"г. Темрюк, ул. Розы Люксембург, 35"," ""организация розничной торговли""",
6873.,АК 059370 № рег. 1322,20.04.2012 - 19.04.2017,,,,"Крымский р-н, ст-ца Варениковская, ул. Черноморская, 59 Б"," ""организация розничной торговли""",
6874.,АК 059423 № рег. 1349,26.04.2012 - 25.04.2013,,,,"Красноармейский р-н, хут. Трудобеликовский, ул. Ленина, 69 а"," ""организация розничной торговли""",
6875.,АК 059705 № рег. 1630,21.05.2012 - 20.05.2013,,,,"Динской р-н, ст-ца Новотитаровская, ул. Широкая, 101"," ""организация розничной торговли - магазин ""Магнит""""",
6876.,,,,,,"Калининский р-н, ст-ца Старовеличковская, ул. Красная, 165"," ""организация розничной торговли - магазин ""Магнит""""",
6877.,,,,,,"Тимашевский р-н, ст-ца Роговская, ул. Коммунаров, 47 Б"," ""организация розничной торговли - магазин ""Магнит""""",
6878.,,,,,,"Староминский р-н, ст-ца Староминская, ул. Привокзальная, б/н"," ""организация розничной торговли - магазин ""Магнит""""",
6879.,,,,,,"г. Кореновск, ул. Красная, 2"," ""организация розничной торговли - магазин ""Магнит""""",
6880.,,,,,,"Тихорецкий  р-н, ст-ца Терновская, ул. Красная, 93 А"," ""организация розничной торговли - магазин ""Магнит""""",
6881.,,,,,,"Кореновский р-н, ст-ца Платнировская, ул. Красная, 49"," ""организация розничной торговли""",
6882.,,,,,,"г. Кореновск, ул. Фрунзе, 23"," ""организация розничной торговли - магазин ""Магнит""""",
6883.,,,,,,"г. Ейск, ул. Красная, 74/2"," ""организация розничной торговли - магазин ""Магнит""""",
6884.,,,,,,"г. Тимашевск, ул. 50 лет Октября, 195"," ""организация розничной торговли - магазин ""Магнит""""",
6885.,,,,,,"г. Ейск, ул. Портовая Аллея, 17"," ""организация розничной торговли - магазин ""Магнит""""",
6886.,АК 059736 № рег. 1667,25.05.2012 - 24.05.2013,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Ленина, 78"," ""организация розничной торговли""",
6887.,,,,,,"г. Славянск-на-Кубани, ул. Пушкина, 219 В"," ""организация розничной торговли""",
6888.,АК 059737 № рег. 1668,04.06.2012 - 03.06.2013,,,,"Геленджик г., с. Архипо-Осиповка, ул. Ленина, 117"," ""организация розничной торговли""",
6889.,,,,,,"Новороссийск г., пос. Абрау-Дюрсо, ул. Промышленная, 18"," ""организация розничной торговли""",
6890.,АК 059745 № рег. 1670,25.05.2012 - 24.05.2013,,,,"г. Новороссийск, ул. Леднева, 6"," ""организация розничной торговли""",
6891.,,,,,,"г. Новороссийск, ул. Кутузовская, 13"," ""организация розничной торговли""",
6892.,,,,,,"г. Новороссийск, ул. Коммунистическая, 4"," ""организация розничной торговли""",
6893.,,,,,,"г. Новороссийск, ул. Сухумийское шоссе, / ул. Гольдмана, 32/1"," ""организация розничной торговли""",
6894.,АК 059755 № рег. 1692,24.05.2012 - 11.06.2016,,,,"г. Новороссийск, ул. Мира, 1"," ""организация розничной торговли""",
6895.,,,,,,"г. Крымск, ул. Троицкая, 121"," ""организация розничной торговли-Гипермаркет""Магнит""""",
6896.,,,,,,"г. Анапа, ул. Анапское шоссе, 14"," ""организация розничной торговли""",
6897.,АК 059767 № рег. 1695,11.06.2012 - 10.06.2013,,,,"Успенский р-н, с. Маламино, ул. Ленина, 47"," ""организация розничной торговли""",
6898.,АК 059771 № рег. 1676,17.06.2012 - 16.06.2013,,,,"Новороссийск г., ст-ца Натухаевская, ул. Фрунзе, 64"," ""организация розничной торговли""",
6899.,,,,,,"Красноармейский р-н, ст-ца Полтавская, ул. Ковтюха, 123 В"," ""организация розничной торговли""",
6900.,АК 059772 № рег. 1672,24.05.2012 - 23.05.2013,,,,"г. Краснодар, ул. Северная, 510"," ""организация розничной торговли  ""Магнит""""",
6901.,,,,,,"г. Краснодар, ул. Атарбекова, 5"," ""организация розничной торговли""",
6902.,АК 059773 № рег. 1675,10.06.2012 - 09.06.2013,,,,"Успенский р-н, с. Коноково, ул. Батайская, 33"," ""организация розничной торговли""",
6903.,АК 059774 № рег. 1677,23.05.2012 - 28.02.2017,,,,"Краснодар г., хут. Ленина, ул. Пластунская, 28"," ""организация розничной торговли""",
6904.,,,,,,"г. Краснодар, ул. Дзержинского, 42"," ""организация розничной торговли""",06.10.2009 - 18.12.2013
6905.,,,,,,"г. Краснодар, ул. 1 Мая, 320"," ""организация розничной торговли""",
6906.,,,,,,"г. Краснодар, ул. им. Александра Покрышкина, 34"," ""организация розничной торговли""",
6907.,,,,,,"г. Горячий Ключ, ул. Кириченко, 3 а"," ""организация розничной торговли""",
6908.,,,,,,"г. Краснодар,  ул. 9-ая Тихая, 11 А"," ""организация розничной торговли""",
6909.,,,,,,"г. Краснодар, ул. им. Володи Головатого, 313"," ""организация розничной торговли""",
6910.,АК 059775 № рег. 1673,23.05.2012 - 16.04.2014,,,,"г. Краснодар, проспект. Чекистов , 27"," ""организация розничной торговли""",
6911.,,,,,,"г. Краснодар, ул. Островского, 18"," ""организация розничной торговли""",
6912.,АК 059776 № рег. 1674,23.05.2012 - 02.12.2015,,,,"г. Геленджик, ул. Тельмана, 135"," ""организация розничной торговли""",
6913.,,,,,,"г. Анапа, ул. Астраханская, 99"," ""организация розничной торговли""",
6914.,АК 059865 № рег. 1778,10.06.2012 - 09.06.2013,,,,"Выселковский р-н, ст-ца Выселки, пер. Вышинского, 16 а"," ""организация розничной торговли""",
6915.,АК 059866 № рег. 1777,11.06.2012 - 10.06.2013,,,,"г. Геленджик, ул. Луначарского, 106"," ""организация розничной торговли""",
6916.,АК 059867 № рег. 1776,31.05.2012 - 30.05.2013,,,,"г. Новороссийск, ул. Советов,  / ул. Рубина"," ""организация розничной торговли""",
6917.,АК 060143 № рег. 2070,30.06.2012 - 29.06.2013,,,,"Крымский р-н, ст-ца Троицкая, ул. Советская, 101"," ""организация розничной торговли""",
6918.,,,,,,"г. Анапа, ул. Терская, 88"," ""организация розничной торговли""",
6919.,АК 060144 № рег. 2059,26.06.2012 - 25.06.2013,,,,"г. Крымск, ул. Синева, 15"," ""организация розничной торговли""",
6920.,АК 060189 № рег. 2113,22.06.2012 - 21.06.2013,,,,"Павловский р-н, ст-ца Павловская, ул. Горького, 285"," ""организация розничной торговли - магазин ""Магнит""""",
6921.,,,,,,"Кущевский р-н, ст-ца Кущевская, пер. Кубанский, 74 а"," ""организация розничной торговли - магазин ""Магнит""""",
6922.,,,,,,"Кущевский р-н, ст-ца Кущевская, ул. Дзержинского, 8"," ""организация розничной торговли -  магазин ""Магнит""""",
6923.,,,,,,"Крыловский р-н, ст-ца Октябрьская, ул. Красногвардейская, 48"," ""организация розничной торговли - магазин ""Магнит""""",
6924.,,,,,,"г. Приморско-Ахтарск, ул. Победы, 29"," ""организация розничной торговли - магазин "" Магнит""""",
6925.,,,,,,"г. Приморско-Ахтарск, ул. Фестивальная, 12"," ""организация розничной торговли - магазин ""Магнит""""",
6926.,АК 060190 № рег. 2106,25.07.2012 - 24.07.2013,,,,"Успенский р-н, аул Урупский, ул. Шовгенова, 29/1"," ""организация розничной торговли""",
6927.,АК 060191 № рег. 2111,22.06.2012 - 21.06.2013,,,,"Каневский р-н, ст-ца Каневская, ул. Ленина, 99"," ""организация розничной торговли""",
6928.,,,,,,"Каневский р-н, ст-ца Новоминская, ул. Ленина, 35 А"," ""организация розничной торговли""",
6929.,,,,,,"Каневский р-н, ст-ца Новодеревянковская, ул. Ленина, 102"," ""организация розничной торговли""",
6930.,,,,,,"Каневский р-н, ст-ца Каневская, ул. Запорожская, 1"," ""организация розничной торговли""",
6931.,,,,,,"Каневский р-н, ст-ца Привольная, ул. Кооперативная, 4"," ""организация розничной торговли""",
6932.,,,,,,"г. Тихорецк, ул. Чапаева, 1 Г"," ""организация розничной торговли""",
6933.,АК 060192 № рег. 2109,22.06.2012 - 21.06.2013,,,,"Белоглинский р-н, с. Белая Глина, ул. Красная, 55"," ""организация розничной торговли""",
6934.,,,,,,"Тимашевский р-н, ст-ца Медведовская, ул. Красная, 29"," ""организация розничной торговли""",
6935.,,,,,,"Брюховецкий р-н, ст-ца Брюховецкая, ул. Батарейная, 60"," ""организация розничной торговли""",
6936.,,,,,,"г. Тимашевск, ул. 70 лет Октября, 1И"," ""организация розничной торговли""",
6937.,,,,,,"г. Кореновск, ул. К. Либкнехта, 1 б"," ""организация розничной торговли""",
6938.,,,,,,"г. Тимашевск, ул. Пролетарская, 157"," ""организация розничной торговли""",
6939.,АК 060196 № рег. 2112,22.06.2012 - 21.06.2013,,,,"Староминский р-н, ст-ца Староминская, ул. Щорса, 172"," ""организация розничной торговли""",
6940.,,,,,,"Кущевский р-н, ст-ца Кущевская, ул. Красная, 30"," ""организация розничной торговли""",
6941.,,,,,,"Ленинградский р-н, ст-ца Крыловская, ул. Юбилейная, 23"," ""организация розничной торговли ""Магнит""""",
6942.,,,,,,"Кущевский р-н, ст-ца Кущевская, ул. Дзержинского, 60"," ""организация розничной торговли""",
6943.,,,,,,"г. Тихорецк, ул. Ленинградская, 148"," ""организация розничной торговли ""Магнит""""",
6944.,,,,,,"г. Ейск, ул. Коммунистическая, 20/15"," ""организация розничной торговли""",
6945.,АК 060204 № рег. 2108,22.06.2012 - 21.06.2013,,,,"Каневский р-н, ст-ца Челбасская, ул. Базарная, 58"," ""организация розничной торговли""",
6946.,,,,,,"Динской р-н, ст-ца Нововеличковская, ул. Школьная, 4"," ""организация розничной торговли""",
6947.,,,,,,"Павловский р-н, ст-ца Павловская, ул. Короткая, 11"," ""организация розничной торговли""",
6948.,,,,,,"Каневский р-н, ст-ца Каневская, ул. Горького, 199"," ""организация розничной торговли""",
6949.,,,,,,"Каневский р-н, ст-ца Каневская, ул. Вокзальная, 42 А"," ""организация  розничной торговли""",
6950.,,,,,,"Брюховецкий р-н, ст-ца Новоджерелиевская,  ул. 417 Стрелковой дивизии, 33"," ""организация розничной торговли""",
6951.,АК 060213 № рег. 2107,02.07.2012 - 01.07.2013,,,,"Краснодар г., пос. Березовый, ул. Целиноградская, 12"," ""оргагнизация розничной торговли""",
6952.,,,,,,"г. Краснодар, ул. Ленина, / ул. Леваневского, 89/2"," ""организация розничной торговли""",
6953.,,,,,,"г. Краснодар, ул. Стасова, 169"," ""организация розничной торговли""",
6954.,,,,,,"г. Краснодар, ул. Тургенева, 155"," ""организация розничной торговли""",
6955.,,,,,,"г. Краснодар, ул. Ставропольская, 184"," ""организация розничной торговли""",
6956.,,,,,,"г. Краснодар, ул. Красных Партизан, 19 / ул. им.Котовского, 82"," ""организация розничной торговли""",
6957.,АК 060214 № рег. 2110,22.06.2012 - 21.06.2013,,,,"г. Армавир, ул. Ефремова, 87"," ""организация розничной торговли""",
6958.,АК 060328 № рег. 2287,27.06.2012 - 22.08.2013,,,,"Мостовской  р-н, пос. Мостовской , ул. Кирова, 49"," ""организация розничной торговли-магазин ""Магнит""""",
6959.,,,,,,"Отрадненский р-н, ст-ца Отрадная, ул. Широкая, 5"," ""организация розничной торговли-магазин ""Магнит""""",
6960.,,,,,,"Мостовской  р-н, пос. Мостовской , ул. Горького, 89"," ""организация розничной торговли-магазин ""Магнит""""",
6961.,,,,,,"Курганинский р-н, ст-ца Михайловская, ул. Советская, 59"," ""организация розничной торговли - магазин ""Магнит""""",
6962.,,,,,,"Гулькевичский  р-н, пос. Красносельский, ул. Строителей, 40"," ""организация розничной торговли - магазин ""Магнит""""",
6963.,,,,,,"Курганинский р-н, ст-ца Родниковская, ул. Первомайская, 150"," ""организация розничной торговли-магазин ""Магнит""""",
6964.,,,,,,"г. Армавир, ул. Кирова, 29"," ""организация розничной торговли-магазин ""Магнит""""",
6965.,,,,,,"г. Армавир, ул. Кирова, 59"," ""организация розничной торговли-магазин ""Магнит""""",
6966.,,,,,,"г. Кропоткин, ул. Красная, 50"," ""организация розничной торговли-магазин  ""Магнит""""",
6967.,,,,,,"г. Гулькевичи, ул. Красная, 8"," ""организация розничной торговли - магазин ""Магнит""""",
6968.,,,,,,"г. Армавир, ул. Азовская, 28"," ""организация розничной торговли-магазин ""Магнит""""",
6969.,,,,,,"г. Кропоткин, ул. Деповская, 62/1"," ""организация розничной торговли - магазин ""Магнит""""",
6970.,,,,,,"г. Гулькевичи, ул. Ленинградская, 20"," ""организация розничной торговли - магазин ""Магнит""""",
6971.,,,,,,"Кавказский р-н, ст-ца Казанская, ул. Красная, 72 "," ""организация розничной торговли - магазин ""Магнит""""",
6972.,,,,,,"Новокубанский р-н, ст-ца Советская, ул. Красноармейская, 12 а"," ""организация розничной торговли - магазин ""Магнит""""",
6973.,,,,,,"г. Лабинск, ул. Красная, 15"," ""организация розничной торговли - магазин ""Магнит""""",
6974.,,,,,,"г. Армавир, ул. Ефремова, 123"," ""организация розничной торговли - магазин ""Магнит""""",
6975.,,,,,,"г. Курганинск, ул. Таманская, 61/2"," ""организация розничной торговли - магазин ""Магнит""""",
6976.,,,,,,"г. Лабинск, ул. Делегатская, 14/2"," ""организация розничной торговли - магазин ""Магнит""""",
6977.,,,,,,"г. Курганинск, ул. Станционная, 15"," ""организация розничной торговли - магазин ""Магнит""""",
6978.,,,,,,"г. Армавир, ул. Луначарского, 402"," ""организация розничной торговли -магазин ""Магнит""""",
6979.,,,,,,"г. Лабинск, ул. Агрономическая, / ул.Ленина"," ""организация розничной торговли - магазин "" Магнит""""",
6980.,,,,,,"г. Армавир, ул. Советской Армии, 36/1"," ""организация розничной торговли -магазин ""Магнит""""",
6981.,АК 060334 № рег. 2243,27.06.2012 - 26.06.2013,,,,"Геленджик г., с. Дивноморское, ул. Горная, 35 А"," ""организация розничной торговли - магазин ""Магнит""""",
6982.,АК 060337 № рег. 2253,27.06.2012 - 26.06.2013,,,,"Динской р-н, ст-ца Новотитаровская, ул. Советская, 95"," ""организация розничной торговли - магазин ""Магнит""""",
6983.,АК 060621 № рег. 2458,06.07.2012 - 25.12.2014,,,,"Горячий Ключ г., ст-ца Саратовская, ул. Коммунаров, 18 а"," ""организация розничной торговли""",
6984.,,,,,,"г. Краснодар, ул. Гагарина, 75"," ""организация розничной торговли""",
6985.,,,,,,"г. Краснодар, ул. Онежская, 3"," ""организация розничной торговли""",
6986.,,,,,,"г. Краснодар, ул. Селезнева, 70"," ""организация розничной торговли""",
6987.,,,,,,"г. Краснодар, ул. Уральская, 184/2"," ""организация розничной торговли""",
6988.,,,,,,"г. Краснодар, ул. Солнечная, 18/3"," ""организация розничной торговли""",
6989.,,,,,,"г. Краснодар, ул. Колхозная, 80"," ""организация розничной торговли""",
6990.,,,,,,"г. Краснодар, ул. Коммунаров, 268"," ""организация розничной торговли""",
6991.,,,,,,"г. Краснодар, ул. Спортивная, 2"," ""организация розничной торговли""",
6992.,,,,,,"г. Краснодар, ул. Ставропольская, 136"," ""организация розничной торговли""",
6993.,,,,,,"г. Краснодар, ул. Трудовой Славы, 14"," ""организация розничной торговли""",
6994.,,,,,,"г. Краснодар, ул. Красных Партизан, 543"," ""организация розничной торговли""",
6995.,,,,,,"г. Краснодар, ул. им. Архитектора Ишунина, 2 / ул. им. Яна Полуяна,53"," ""организация розничной торговли""",
6996.,,,,,,"г. Краснодар, ул. Северная, 116"," ""организация розничной торговли""",
6997.,АК 060623 № рег. 2459,06.07.2012 - 08.08.2013,,,,"г. Краснодар, ул. Лизы Чайкиной, 2/1"," ""организация розничной торговли - гипермаркет""",09.10.2007 - 09.10.2008
6998.,,,,,,"г. Краснодар, ул. 1 Мая, 97/1"," ""организация розничной торговли - магазин ""Магнит""""",
6999.,,,,,,"г. Краснодар, ул. Тургенева, 110"," ""организация розничной торговли - магазин ""Магнит""""",
7000.,,,,,,"г. Краснодар, ул. Тургенева, 138/3/ ул.Монтажников, 2"," ""организация розничной торговли - магазин ""Магнит""""",
7001.,,,,,,"г. Краснодар, ул. Тургенева, 148"," ""организация розничной торговли - магазин ""Магнит""""",
7002.,,,,,,"г. Краснодар, проспект. Чекистов , 33"," ""организация розничной торговли - магазин ""Магнит""""",
7003.,,,,,,"г. Краснодар, ул. Кореновская, 1"," ""организация розничной торговли - магазин ""Магнит""""",
7004.,,,,,,"Краснодар г., ст-ца Старокорсунская, ул. Красная, 23"," ""организация розничной торговли - магазин ""Магнит""""",
7005.,,,,,,"г. Краснодар, ул. Мира, 25"," ""организация розничной торговли - магазин ""Магнит""""",
7006.,,,,,,"г. Краснодар, ул. 1 Мая, 187"," ""организация розничной торговли - магазин ""Магнит""""",
7007.,,,,,,"г. Краснодар, ул. Лузана, 10"," ""организация розничной торговли - магазин ""Магнит""""",
7008.,,,,,,"г. Краснодар, ул. Калинина, 138"," ""организация розничной торговли - магазин ""Магнит""""",
7009.,,,,,,"г. Краснодар, ул. Уральская, 198"," ""организация розничной торговли - магазин ""Магнит""""",
7010.,,,,,,"г. Краснодар, ул. Зиповская, 14"," ""организация розничной торговли - магазин ""Магнит""""",
7011.,,,,,,"г. Краснодар, ул. Московская, 80"," ""организация розничной торговли - магазин ""Магнит""""",
7012.,,,,,,"г. Краснодар, ул. Сормовская, 18"," ""организация розничной торговли - магазин ""Магнит""""",
7013.,,,,,,"г. Краснодар, ул. Яна Полуяна, 34/2"," ""организация розничной торговли - магазин ""Магнит""""",
7014.,,,,,,"г. Краснодар, ул. Е.Бершанской, 311/1"," ""организация розничной торговли - магазин ""Магнит""""",
7015.,,,,,,"г. Краснодар, ул. Промышленная, 21/1"," ""организация розничной торговли - магазин ""Магнит""""",
7016.,,,,,,"г. Краснодар, ул. Дзержинского, 137"," ""организация розничной торговли - магазин ""Магнит""""",
7017.,,,,,,"г. Краснодар, ул. Ставропольская, 125/4"," ""организация розничной торговли - магазин ""Магнит""""",
7018.,,,,,,"г. Краснодар, ул. Красных Партизан, 4/5"," ""организация розничной торговли - магазин ""Магнит""""",
7019.,,,,,,"г. Краснодар, ул. 30-й Иркутской дивизии, 2/1"," ""организация розничной торговли - магазин ""Магнит""""",
7020.,АК 060636 № рег. 2457,06.07.2012 - 03.10.2013,,,,"Краснодар г., пгт. Пашковский, ул. Горького, 43/1"," ""организация розничной торговли""",
7021.,,,,,,"г. Краснодар, ул. Фадеева, 15"," ""организация розничной торговли""",
7022.,,,,,,"г. Краснодар, ул. Тюляева, 15"," ""организация розничной торговли""",
7023.,,,,,,"г. Краснодар, ул. Школьная, 11"," ""организация розничной торговли""",
7024.,,,,,,"г. Краснодар, ул. Первомайская, 69"," ""организация розничной торговли""",
7025.,,,,,,"г. Краснодар, ул. 1-й проезд Вишневый, 5"," ""организация розничной торговли""",
