,,    ,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,"Реестр выданных лицензий, лицензий, действие которых приостановлено, и аннулированных лицензий на розничную продажу алкогольной продукции, а также зарегистрированных лицензий, выданных на территории иных муниципальных образований Иркутской области, по городу Иркутск",,,,,,,,,
,по состоянию на 1 августа 2012 года,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,№,"Наименование лицензиата, ИНН",Место государственной регистрации лицензиата,"Серия, номер бланка, Серия, номер, дата выдачи, срок действия лицензии","Местонахождение территориально обособленных объектов, на которых осуществляется лицензируемый вид деятельности","Дата приостановления лицензии, на какой срок",Дата возобновления действия лицензии,Дата прекращения действия лицензии,Дата аннулирования лицензии,Место выдачи лицензии 
,1,2,3,4,5,6,7,8,9,10
,785,"Лидон, ООО, 3808140276","г.Иркутск, ул. Фурье, д. 16","Д №561853, лиц.№АН00240 от 17.10.2006, действ.до 17.10.2011","кафе г.Иркутск, ул. Фурье, д. 16",,,18.10.2011 по истечению срока действия;,,
,786,"Расцвет, ООО, 3812089921","г.Иркутск, ул. Профсоюзная, д. 64 б/с 8","Д №561854, лиц.№АН00241 от 26.10.2011, действ.до 17.10.2011","магазин г.Иркутск, ул. Профсоюзная, д. 64 б/с 8",,,18.10.2011 по истечению срока действия;,,
,787,"Анвер, ООО, 3808139880","г.Иркутск, ул. Красных Мадьяр, д. 57","38ме №003814, лиц.№А022 от 17.10.2011, действ.до 17.10.2012","магазин г.Иркутск, ул. Красных Мадьяр у дома №57",,,,,
,788,"Элис, ООО, 3811095111","г.Иркутск, ул. Седова, д. 29","38ме №003815, лиц.№А023 от 18.10.2011, действ.до 18.10.2013","бар г.Иркутск, ул. Седова, д. 29 (ИГМТ); бар г.Иркутск, ул. Седова, д. 29 (ИГМТ); бар г.Иркутск, ул. Седова, д. 29 (в помещении автомойки); бар г.Иркутск, ул. Седова, д. 29 (в помещении автомойки); бар г.Иркутск, ул. Седова, д. 29 (ИГМТ)",,,,,
,789,"Веритас плюс, ООО, 3811120583","г.Иркутск, ул. Красноказачья, д. 119, оф. И24","38ме №003885, лиц.№А024Пр2 от 29.12.2011, действ.до 18.10.2012; изменена 06.12.2011; изменена 29.12.2011","отдел г.Иркутск, ул. Свердлова, д. 15; магазин г.Иркутск, пер. Пионерский, д. 10; отдел г.Иркутск, ул.Байкальская,11; магазин г.Иркутск, ул.Рабочая, Нижний мост р.Ушаковка (ТЦ ""Ушаковский""); отдел г.Иркутск, ул. Красноказачья, д. 119",,,,,
,790,"Торговый Дом ОлАнд, ООО, 3810314650","г.Иркутск, ул. Олега Кошевого, д. 65 оф. 2","38ме №003982, лиц.№А025Пр3 от 04.05.2012, действ.до 19.10.2016; изменена 27.01.2012; изменена 10.02.2012; изменена 04.05.2012","отдел г.Иркутск ул. Вампилова, 2/2 (магазин ""Универсам""); отдел г.Иркутск, бул. Рябикова, д. 32Г ТЦ""Ручей""; отдел г.Иркутск, бул. Рябикова, д. 32Г ТЦ""Ручей""; магазин г.Иркутск, ул. Олега Кошевого, д. 65-2; магазин г.Иркутск, ул. Свердлова, д. 36 ТЦ ""Сезон""; отдел г. Шелехов, квартал 6, 29, ТЦ ""Былина""; закусочная г.Иркутск, ул.Чехова, 22; магазин г.Иркутск, ул. Калинина, 7, 1А, 2",,,,,Отдел лицензирования
,791,"Юник, ООО, 3812086208","г.Иркутск, бул. Рябикова, д. 29, оф. 51","38ме №003934, лиц.№А026Пр от 27.02.2012, действ.до 23.10.2014; изменена 27.02.2012","магазин г.Иркутск, м/р-н Первомайский, д. 9б (ост. ""Башня""); магазин""""Вулкан"""" г.Иркутск, ул.Красногвардейская,24; магазин""""Стелла"""" г.Иркутск, ул.Красноярская,39",,,,,
,792,"Агил, ООО, 3808131144","г.Иркутск, бул. Рябикова у домов 55, 59","38ме №005152, лиц.№АН00402Пр2 от 25.10.2011, действ.до 19.11.2012; изменена 25.10.2011","павильон г.Иркутск, бул. Рябикова у домов 55, 59; отдел г.Иркутск, ул. Северная, д. 48",,,,,
,793,"Расцвет, ООО, 3812089921","г.Иркутск, ул. Профсоюзная, д. 64 б/с 8","38МЕ №003824, лиц.№А027 от 26.10.2011, действ.до 26.10.2016","магазин г.Иркутск, ул. Профсоюзная, д. 64",,,,,
,794,"Центр Вселенной, ООО, 3808206706","г.Иркутск, ул. Фридриха Энгельса,д. 8 оф.3","38ме №003453, лиц.№АН00765 от 28.10.2010, действ.до 28.10.2011","бар г.Иркутск, ул. Фридриха Энгельса, д. 8; бар г.Иркутск, ул. Фридриха Энгельса, д. 8",,,29.10.2011 по истечению срока действия;,,
,795,"РОВЕР, ООО, 3811076461","г.Иркутск, ул. Байкальская, д. 244А","38МЕ №003826, лиц.№А029 от 28.10.2011, действ.до 27.10.2012","кафе г.Иркутск, ул. Сергеева, д. 3",,,,,
,796,"Марина, ООО, 3811104084","г.Иркутск, ул. Байкальская, д. 257, оф. 8","38ме №004461, лиц.№АН00248Пр от 14.09.2007, действ.до 30.10.2011","магазин г.Иркутск, ул. Карла Либкнехта у дома №41",,,31.10.2011 по истечению срока действия;,,
,797,"БВЭК, ООО, 3812087402","г.Иркутск, бул. Рябикова, д. 37, оф. 45","Д №561869, лиц.№АН00249 от 31.10.2006, действ.до 31.10.2011","магазин г.Иркутск, ул. Маршала Конева между домами №66, №64 и №20",,,01.11.2011 по истечению срока действия;,,
,798,"Гранд Виктори, ООО, 3812090405","г.Иркутск, ул. Маршала Конева, д. 34","Д №561870, лиц.№АН00250 от 31.10.2006, действ.до 31.10.2011","кафе г.Иркутск, ул. Маршала Конева, д. 34",,,01.11.2011 по истечению срока действия;,,
,799,"БОЯР, ООО, 3808174772","г.Иркутск, ул. Партизанская, д. 112/2","38ме №004667, лиц.№АН00468Пр2 от 31.10.2011, действ.до 25.04.2013; изменена 31.10.2011","магазин г.Иркутск, ул. Партизанская, д. 112/2; магазин г.Иркутск, ул. Лермонтова, д. 281/1",,,,,
,800,"Лидон, ООО, 3808140276","г.Иркутск, ул. Фурье, д. 16","38МЕ №003827, лиц.№А030 от 31.10.2011, действ.до 31.10.2012","кафе г.Иркутск, ул. Фурье, д. 16",,,,,
,801,"Марина, ООО, 3811104084","г.Иркутск, ул. Байкальская, д. 257, оф. 8","38 МЕ №003810, лиц.№А028 от 31.10.2011, действ.до 30.10.2012","магазин г.Иркутск, ул. Карла Либкнехта у дома №41",,,,,
,802,"Ресторан ВАРВАР, ООО, 3811141671","г.Иркутск, ул. Красного Восстания, д. 20 оф.100","38ме №003459, лиц.№АН00768 от 02.11.2010, действ.до 02.11.2011","бар г.Иркутск, ул. Красного Восстания, д. 20 оф. 100; ресторан г.Иркутск, ул. Красного Восстания, д. 20 оф. 100",,,03.11.2011 по истечению срока действия;,,
,803,"Злата, ООО, 3808141350","г.Иркутск, ул. Декабрьских Событий, д. 103А","38МЕ №003832, лиц.№А032 от 02.11.2011, действ.до 02.11.2012","магазин г.Иркутск, ул. Декабрьских Событий, д. 103а",,,,,
,804,"Пятое колесо, ООО, 3811145676","г.Иркутск, ул. Ширямова, д. 32/1","38МЕ №003831, лиц.№А031 от 02.11.2011, действ.до 02.11.2012","бар г.Иркутск, ул. Ширямова, д. 32/1 2 эта",,,,,
,805,"Ресторан Русь, ООО, 3811092664","г.Иркутск, ул. Трудовая, д. 132, оф. 12","Д №561247, лиц.№АП03394 от 03.11.2005, действ.до 03.11.2011","бар г.Иркутск, ул. Свердлова, д. 19; ресторан г.Иркутск, ул. Свердлова, д. 19",,,04.11.2011 по истечению срока действия; 04.11.2011по истечению срока продления;,,
,806,"Ангара, ООО, 3811096500","г.Иркутск, ул. Красных Мадьяр, д. 66, оф. 21","Д №561875, лиц.№АН00252 от 07.11.2006, действ.до 07.11.2011","кафе г.Иркутск, пр-т Маршала Жукова, д. 48",,,08.11.2011 по истечению срока действия;,,
,807,"Энки, ООО, 3811102030","г.Иркутск, ул. Ширямова, д. 15а","38ме №004353, лиц.№АН00253Пр от 08.05.2007, действ.до 07.11.2011","бар г.Иркутск, ул. Ширямова, д. 15а",,,08.11.2011 по истечению срока действия;,,
,808,"Статус-Н, ООО, 3811138703","г.Иркутск, ул. Волжская, д. 51, оф. 14","38МЕ №003833, лиц.№А033 от 08.11.2011, действ.до 08.11.2016","магазин г.Иркутск, ул. Зимняя, д. 1 № 1-20; магазин г.Иркутск, ул. Зимняя, д. 1 № 5 ( зал 7); магазин г.Иркутск, ул. Зимняя, д. 1 № 13 ( зал 7)",,,,,
,809,"МК и Компания, ООО, 3808135702","г.Иркутск, ул. Степана Разина, д. 12а","Д №561900, лиц.№АН00254Пр от 01.12.2006, действ.до 09.11.2011","магазин г.Иркутск, ул. Степана Разина, д. 9; магазин г.Иркутск, ул. Степана Разина, д. 12а; магазин г.Иркутск, ул. Трудовая, д. 66",,,10.11.2011 по истечению срока действия;,,
,810,"Континент, ООО, 3811101478","г.Иркутск, ул. Коммунистическая, д. 22","38ме №003466, лиц.№АН00769 от 11.11.2010, действ.до 11.11.2011","магазин г.Иркутск, ул. Коммунистическая, д. 22",,,12.11.2011 по истечению срока действия;,,
,811,"Альби, ООО, 3808105850","г.Иркутск, ул. Ленина, д. 18","Д №561881, лиц.№АН00256 от 13.11.2006, действ.до 13.11.2011","магазин г.Иркутск, ул. Баумана, д. 195",,,14.11.2011 по истечению срока действия;,,
,812,"ААИ, ООО, 3808209552","г.Иркутск, ул. 5-й Армии, д. 40, оф. 28","38ме №003475, лиц.№АН00770 от 15.11.2010, действ.до 15.11.2011","магазин г.Иркутск, ул. Красноярская, д. 39",,,16.11.2011 по истечению срока действия;,,
,813,"Нарцисс, ООО, 3811092262","г.Иркутск, ул. Депутатская, д. 11","38ме №003443, лиц.№АП03407Пр2 от 15.10.2010, действ.до 17.11.2011","магазин г.Иркутск, ул. Депутатская у дома № 11",,,18.11.2011 по истечению срока действия; 18.11.2011по истечению срока продления;,,
,814,"Камея, ООО, 3808127701","г.Иркутск, пер. Зеленый м/р, д. 3, оф. 51","Д №561261, лиц.№АП03408 от 17.11.2005, действ.до 17.11.2011","магазин г.Иркутск, пер. Зеленый м/р, д. 1/2; магазин г.Иркутск, пер. Зеленый м/р, д. 1/3",,,18.11.2011 по истечению срока действия; 18.11.2011по истечению срока продления;,,
,815,"Ресторан Арлекино, ООО, 3811137019","г.Иркутск, ул. Байкальская, д. 295/2, оф. 31","38ме №003482, лиц.№АН00772 от 18.11.2010, действ.до 18.11.2011","ресторан г.Иркутск, ул. Красногвардейская, д. 20/2",,,19.11.2011 по истечению срока действия;,,
,816,"Гарцующий Пони, ООО, 3811116629","г.Иркутск, ул. Свердлова, д. 23а","38ме №003483, лиц.№АН00773 от 18.11.2010, действ.до 18.11.2011","кафе г.Иркутск, ул. Свердлова, д. 23а",,,19.11.2011 по истечению срока действия;,,
,817,"Партия, ООО, 3808173602","г.Иркутск, ул. Степана Разина, д. 27","38МЕ №003836, лиц.№А035 от 17.11.2011, действ.до 17.11.2012","кафе г.Иркутск, ул. Байкальская, д. 108",,,,,
,818,"Нарцисс, ООО, 3811092262","г.Иркутск, ул. Депутатская, д. 11","38МЕ №003835, лиц.№А034 от 17.11.2011, действ.до 17.11.2012","магазин г.Иркутск, ул. Депутатская у дома № 11",,,,,
,819,"Гранд, ООО, 3811094527","г.Иркутск, ул. Урожайная, д. 11","38ме №005210, лиц.№АН00257Пр от 10.12.2009, действ.до 19.11.2011","отдел г.Иркутск, ул. Урожайная у дома № 10",,,20.11.2011 по истечению срока действия;,,
,820,"Стелла, ООО, 3812088043","г.Иркутск, ул. Терешковой, д. 42, оф. 7","Д №561885, лиц.№АН00258 от 20.11.2006, действ.до 20.11.2011","магазин г.Иркутск, м/р-н Юбилейный у дома №25",,,21.11.2011 по истечению срока действия;,,
,821,"ТОРГОВЫЙ ДОМ АДА, ООО, 3808046280","г.Иркутск, ул. Коммунаров, д. 12","38ме №003838, лиц.№АН00532Пр2 от 21.11.2011, действ.до 27.10.2013; изменена 21.11.2011","бар г.Иркутск, ул. Литвинова, д. 2; кафе г.Иркутск, ул. Лапина, д. 1; бар ул. Карла Маркса, 18",,,,,
,822,"ТАБО, ООО, 3808128720","г.Иркутск, ул. Советская, д. 111, оф. 8","Д №561887, лиц.№АН00259 от 22.11.2006, действ.до 22.11.2011","бар г.Иркутск, ул. Красноказачья, д. 119",,,23.11.2011 по истечению срока действия;,,
,823,"Бизнес Леди, ООО, 3812129204","г.Иркутск, ул. Академическая, д. 56/4","38ме №003485, лиц.№АН00774 от 22.11.2010, действ.до 22.11.2011","кафе""""Хаббл-Баббл"""" г.Иркутск, ул. Академическая, д. 56/4",,,23.11.2011 по истечению срока действия;,,
,824,"Алтай Монгол Барбекю Ресторан, ООО, 3849005854","г.Иркутск, ул. Свердлова, д. 36 оф.433","38ме №003486, лиц.№АН00775 от 22.11.2010, действ.до 22.11.2011","кафе г.Иркутск, ул. Свердлова, д. 36",,,23.11.2011 по истечению срока действия;,,
,825,"Центр Вселенной, ООО, 3808206706","г.Иркутск, ул. Фридриха Энгельса,д. 8 оф.3","38МЕ №003837, лиц.№А036 от 21.11.2011, действ.до 21.11.2012","бар г.Иркутск, ул. Фридриха Энгельса, д. 8; бар г.Иркутск, ул. Фридриха Энгельса, д. 8",,,,,
,826,"Ладья, ООО, 3827011220","п.Большая Речка Большереченское лесничество, кв.236, 49 км Байкальского тракта","Д №561888, лиц.№АН00260 от 23.11.2006, действ.до 23.11.2011","ресторан г.Иркутск, м/р-н Университетский м/р, д. 43",,,24.11.2011 по истечению срока действия;,,
,827,"ООО ""Фрея"", 3810319922","г. Иркутск, Боково, ул. Трактовая, 1а","38ме №003840, лиц.№А037 от 23.11.2011, действ.до 23.11.2012","кафе г. Иркутск, ул. Вампилова, 50",,,,,
,828,"ТД Сибирская Компания, ООО, 3808171725","г.Иркутск, ул. Октябрьской Революции, д. 1","38ме №005114, лиц.№АН00663 от 21.08.2009, действ.до 23.08.2014","отдел г.Иркутск, ул. Трактовая, д. 1 (пав. 30*С)",,,25.11.2011 Решение №504-02-6516/11 от 25.11.2011;,,
,829,"Розничный Стандарт, ООО, 3810317562","г.Иркутск, ул. Полярная, д. 42","38ме №003842, лиц.№А038 от 25.11.2011, действ.до 25.11.2014","магазин г.Иркутск, ул. Розы Люксембург, д. 215Б; магазин г.Иркутск, бул. Рябикова, д. 1ж; магазин г.Иркутск, ул. Тельмана, д. 7; магазин г.Иркутск, м/р-н Юбилейный, д. 16",,,,,
,830,"Штайнер,ООО, 3808220281","г. Иркутск, ул. Байкальская,198-а","38МЕ №003965, лиц.№А040Пр2 от 16.04.2012, действ.до 26.11.2013; изменена 08.02.2012; изменена 16.04.2012","бар г. Иркутск, ул. Урицкого, 16; бар г. Иркутск, ул. Урицкого, 16; бар г. Иркутск, ул. Октябрьской Революции, 1; бар г.Иркутск, ул. Октябрьской Революции, 1; бар г.Иркутск, бул. Рябикова, 32г",,,,,Отдел лицензирования
,831,"АИДА, ООО, 3810042318","г.Иркутск, ул. Баумана, д. 258, оф. 34","Д №561890, лиц.№АН00262 от 24.11.2006, действ.до 26.11.2011","павильон г.Иркутск, ул. Сибирских Партизан, д. 4; павильон г.Иркутск, ул. Баумана в районе дома №256",,,27.11.2011 по истечению срока действия;,,
,832,"ЦЕЗАРЬ, ООО, 3827016203",12-й км Байкальского,"Д №561889, лиц.№АН00261 от 24.11.2006, действ.до 26.11.2011","ресторан г.Иркутск, ул. Сухэ-Батора, д. 13-16",,,27.11.2011 по истечению срока действия;,,
,833,"ОРХАН, ООО, 3812091945","г.Иркутск, бул. Рябикова, д. 4а, оф. 35","Д №561891, лиц.№АН00263 от 27.11.2006, действ.до 27.11.2011","магазин г.Иркутск, м/р-н Первомайский между домами 28-30",,,28.11.2011 по истечению срока действия;,,
,834,"Ангарапродукт, 3808220267","г. Иркутск, м/р Первомайский,25","38ме №004003, лиц.№А039Пр3 от 28.05.2012, действ.до 26.11.2013; изменена 18.04.2012; изменена 28.05.2012","магазин г.Иркутск, м/н Приморский, 22; магазин г.Иркутск, ул. Омулевского, 5; магазин г.Иркутск, ул. Октябрьской Революции, 1; магазин г.Иркутск, ул. Ленская, 1Б/1; магазин г.Иркутск, ул.Мира, 1; магазин г.Иркутск, ул. 5-й Армии, 5; магазин г.Иркутск, ул. Байкальская, 198а; магазин Иркутский район, пос.Молодежный, ул.Солнечная,3; магазин г.Ангарск, 206 квартал, д.3; магазин г.Ангарск, 15 микрорайон, д.31А, помещение 98; магазин г.иркутск, ул. баумана, 214/1; отдел г. Ангарск, квартал 124, д.1, помещение 3;",,,,,Отдел лицензирования
,835,"СибРитейл, 3808220274","г.Иркутск, ул. Ленинградская, 102","38ме №004008, лиц.№А041Пр2 от 01.06.2012, действ.до 26.11.2013; изменена 01.06.2012","магазин г.Иркутск, ул. Трактовая, 1, склад №30; магазин г.Иркутск, ул. Маяковского, 19; магазин г.Иркутск, м/н Первомайский, 25; магазин г.Иркутск, ул. 5-й Армии, 5; магазин г.Иркутск, ул. Байкальская, 207; магазин г.Иркутск, ул. Ивана Кочубея, 17; магазин г.Иркутск, ул. Ленинградская, 102; магазин г.Иркутск, ул.Октябрьской Революции,1; магазин г. Иркутск, ул. Рабочая, 25",,,,,
,836,"Сибирк, ООО, 3811100869","г.Иркутск, ул. Депутатская, д. 6, оф. 30","Д №561893, лиц.№АН00265 от 28.11.2006, действ.до 28.11.2011","отдел г.Иркутск, ул. 25-го Октября, д. 4",,,29.11.2011 по истечению срока действия;,,
,837,"Микс, ООО, 3811136030","г.Иркутск, ул. Байкальская, д. 252а 3 этаж","38ме №003498, лиц.№АН00776 от 26.11.2010, действ.до 28.11.2011","бар г.Иркутск, ул. Байкальская, д. 252а",,,29.11.2011 по истечению срока действия;,,
,838,"Сибтрансэко, ЗАО, 3808007059","г.Иркутск, ул. Фурье, д. 7","38ме №003501, лиц.№АН00778 от 26.11.2010, действ.до 28.11.2011","магазин г.Иркутск, ул. 5-й Армии, д. 71; бар г.Иркутск, ул. 5-й Армии, д. 71; магазин г.Иркутск, ул. Главная Кировская, д. 47",,,29.11.2011 по истечению срока действия;,,
,839,"Сибтрансэко, ЗАО, 3808007059","г.Иркутск, ул. Фурье, д. 7","38МЕ №003847, лиц.№А042 от 28.11.2011, действ.до 28.11.2013","магазин г.Иркутск, ул. 5-й Армии, д. 71; бар г.Иркутск, ул. 5-й Армии, д. 71; магазин г.Иркутск, ул. Главная Кировская, д. 47",,,,,
,840,"Золотой век, ООО, 3810042981","г.Иркутск, ул. Розы Люксембург, д. 138г","Д №561895, лиц.№АН00267 от 29.11.2006, действ.до 30.11.2011","магазин г.Иркутск, ул. Розы Люксембург, д. 138г; бар г.Иркутск, ул. Розы Люксембург, д. 138г",,,01.12.2011 по истечению срока действия;,,
,841,"Баяр, ООО, 3808125091","г.Иркутск, ул. Горького, д. 19","38ме №004742, лиц.№АН00269Пр от 25.07.2008, действ.до 30.11.2011","ресторан""Кочевник"" г.Иркутск, ул. Горького, д. 19",,,01.12.2011 по истечению срока действия;,,
,842,"Эгида, ООО, 3808127902","г.Иркутск, ул. Литвинова, д. 18","38ме №004840, лиц.№АП03420Пр2 от 18.11.2008, действ.до 30.11.2011","кафе г.Иркутск, ул. Литвинова, д. 18; магазин г.Иркутск, ул. Дзержинского, д. 28",,,01.12.2011 по истечению срока действия; 01.12.2011по истечению срока продления;,,
,843,"Сибирь Глобал, ООО, 3812074918","г. Иркутск, м/н Университетский, 25 оф.3","38МЕ №003946, лиц.№А043Пр от 02.03.2012, действ.до 29.11.2012; изменена 02.03.2012","кафе""""Арису"""" г. Иркутск, м/р-н Университетский, 2-б",,,,,
,844,"РесурсАктивТорговля, ООО, 3811142435","г.Иркутск, ул. Трилиссера, д. 48-б","38ме №003509, лиц.№АН00781 от 01.12.2010, действ.до 01.12.2011","отдел г.Иркутск, ул. Трилиссера, д. 48-б",,,02.12.2011 по истечению срока действия;,,
,845,"Джем, ООО, 3812129300","г.Иркутск, ул. Академическая, д. 28/2","38ме №003510, лиц.№АН00782 от 01.12.2010, действ.до 01.12.2011","магазин г.Иркутск, ул. Академическая, д. 28/2",,,02.12.2011 по истечению срока действия;,,
,846,"Копейка, ООО, 3812084169","г.Иркутск, ул. Байкальская, д. 252в пав.31","38ме №005076, лиц.№АП03431Пр2 от 14.07.2009, действ.до 01.12.2011","магазин г.Иркутск, ул. Байкальская, д. 252",,,02.12.2011 по истечению срока действия; 02.12.2011по истечению срока продления;,,
,847,"РУСЛАН, ООО, 3812084948","г.Иркутск, ул. Чайковского, д. 4, оф. 4","Д №561901, лиц.№АН00270 от 01.12.2006, действ.до 03.12.2011","магазин г.Иркутск, ул. Чайковского остановка ""Чайковского""",,,04.12.2011 по истечению срока действия;,,
,848,"АВИС, ООО, 3811101799","г.Иркутск, пер. Пограничный, д. 6, оф. 16","Д №561903, лиц.№АН00271 от 04.12.2006, действ.до 04.12.2011","магазин г.Иркутск, ул. Фридриха Энгельса, д. 8б",,,05.12.2011 по истечению срока действия;,,
,849,"НИКА, ООО, 3811101164","г.Иркутск, ул. Красноярская, д. 51, оф. 78","Д №561905, лиц.№АН00273 от 04.12.2006, действ.до 04.12.2011","магазин г.Иркутск, ул. Горького, д. 10",,,05.12.2011 по истечению срока действия;,,
,850,"КОНика, ООО, 3812091744","г.Иркутск, ул. Алмазная, д. 14, оф. 127","Д №561906, лиц.№АН00274 от 04.12.2006, действ.до 04.12.2011","отдел г.Иркутск, ул. Алмазная, д. 14 (б/с 1-10, 1-11)",,,05.12.2011 по истечению срока действия;,,
,851,"Компания АВЕН, ООО, 3812084391","г.Иркутск, ул. Карла Маркса, д. 34","38ме №005053, лиц.№АН00275Пр от 03.06.2009, действ.до 06.12.2011","кафе""""Разгулофф"""" г. Иркутск, ул. Карла Маркса, 34",,,07.12.2011 по истечению срока действия;,,
,852,"Камея, ООО, 3808127701","г.Иркутск, пер. Зеленый м/р, д. 3, оф. 51","38МЕ №003852, лиц.№А044 от 06.12.2011, действ.до 06.12.2012","магазин г.Иркутск, пер. Зеленый м/р, д. 1/3",,,,,
,853,"АНИ, ООО, 3849012629","г.Иркутск, пр-д Космический, д. 1/3","38МЕ №003853, лиц.№А045 от 07.12.2011, действ.до 07.12.2016","магазин г.Иркутск, пр-д Космический, д. 1/3",,,,,
,854,"АМП-Трейдинг, ООО, 3808108579","г.Иркутск, ул. Российская, д. 6, оф. 19","38МЕ №003872, лиц.№А46Пр от 23.12.2011, действ.до 10.12.2016; изменена 23.12.2011","бар г.Иркутск, ул. Ширямова, д. 9; бар г.Иркутск, ул. Ширямова, д. 19б; бар г.Иркутск, ул. Лермонтова, д. 257",,,,,
,855,"АМП-Трейдинг, ООО, 3808108579","г.Иркутск, ул. Российская, д. 6, оф. 19","38ме №003531, лиц.№АН00785 от 10.12.2010, действ.до 10.12.2011","бар г.Иркутск, ул. Ширямова, д. 9; бар г.Иркутск, ул. Ширямова, д. 19б; бар г.Иркутск, ул. Лермонтова, д. 257",,,11.12.2011 по истечению срока действия;,,
,856,"Микс, ООО, 3811136030","г.Иркутск, ул. Байкальская, д. 252а 3 этаж","38МЕ №003855, лиц.№А047 от 09.12.2011, действ.до 09.12.2013","бар г.Иркутск, ул. Байкальская, д. 252а",,,,,
,857,"Эврика, ООО, 3811094541","г.Иркутск, ул. Академика Бурденко, д. 17, оф. 1","Д №561357, лиц.№АП03460 от 12.12.2005, действ.до 12.12.2011","бар г.Иркутск, ул. Муравьева, д. 17",,,13.12.2011 по истечению срока действия; 13.12.2011по истечению срока продления;,,
,858,"На троих, ООО, 3827036009","г. Иркутск, ул. Березовая Роща, 30","38ме №003536, лиц.№АН00786 от 13.12.2010, действ.до 13.12.2011","павильон г.Иркутск, ул. Березовая Роща, д. 30 ТЦ ""Гермес""",,,14.12.2011 по истечению срока действия;,,
,859,"Альфа, ООО, 3811094171","г.Иркутск, бул. Рябикова, д. 20, оф. 32","38ме №003502, лиц.№АП03472Пр3 от 26.11.2010, действ.до 15.12.2011","магазин г.Иркутск, ул. Пискунова, д. 44; отдел г.Иркутск, ул. Красногвардейская, д. 22/2",,,16.12.2011 по истечению срока действия; 16.12.2011по истечению срока продления;,,
,860,"Весна-12, ООО, 3811023727","г.Иркутск, ул. Байкальская, д. 143","38ме №003862, лиц.№АН00507Пр2 от 15.12.2011, действ.до 19.08.2013; изменена 15.12.2011","магазин г.Иркутск, ул. Байкальская, д. 143",,,,,
,861,"Эллада, ООО, 3812085074","г.Иркутск, м/р-н Приморский, д. 21, оф. 20","38ме №003858, лиц.№А048 от 15.12.2011, действ.до 18.12.2012","магазин г.Иркутск, ул. Лыткина, район дома 14",,,,,
,862,"Сударушка, ООО, 3811102552","г.Иркутск, ул. Волжская, д. 51б","38ме №003859, лиц.№А049 от 15.12.2011, действ.до 15.12.2012","кафе г.Иркутск, ул. Волжская, д. 51б",,,,,
,863,"Монарх, ООО, 3812085980","г.Иркутск, бул. Рябикова, д. 18 А, оф. 8","38ме №003317, лиц.№АН00278Пр2 от 22.04.2010, действ.до 17.12.2011","магазин г.Иркутск, ул. Сергеева (ост. ""б-р Рябикова"")",,,18.12.2011 по истечению срока действия;,,
,864,"Тисо, ООО, 3811101830","г.Иркутск, ул. Байкальская, д. 252а, оф. 36","38ме №004440, лиц.№АН00279Пр от 10.08.2007, действ.до 17.12.2011","отдел г.Иркутск, ул. Байкальская, д. 252а, оф. 36; отдел г.Иркутск, ул. Байкальская, д. 252а, оф. 12; павильон г.Иркутск, ул. Байкальская, д. 252а, оф. 55а",,,18.12.2011 по истечению срока действия;,,
,865,"Эллада, ООО, 3812085074","г.Иркутск, м/р-н Приморский, д. 21, оф. 20","Д №561457, лиц.№АП03484 от 16.12.2005, действ.до 19.12.2011",,,,19.12.2011по истечению срока продления; 20.12.2011 по истечению срока действия;,,
,866,"Ангарская Розничная Сеть, ООО, 0","г.Ангарск, - 125кв-л строение 1/15, секция №8","А №167437, лиц.№100 от 18.11.2010, действ.до 19.12.2011","отдел д. Малая Топка, ул. Ключевая, д. 1а рынок ""Северный""; отдел г.Ангарск, - 125кв-л строение 1/15, секция №8; павильон п.Усть-Ордынский, ул. Буденова, д. 8 торговый центр ""Ордынский""; отдел г. Братск, ул. Крупской, д. 11а торговый центр ""За стеклом""; магазин г.Иркутск, ул. Иркутской 30-й дивизии, д. 25",,,20.12.2011 по истечению срока действия;,,Администрация Ангарского МО
,867,"Купец, ООО, 3810317820","г.Иркутск, ул. Розы Люксембург, д. 31","38ме №003546, лиц.№АН00788 от 17.12.2010, действ.до 19.12.2011","отдел г.Иркутск, ул. Розы Люксембург, д. 203; отдел г.Иркутск, ул. Розы Люксембург, д. 31",,,20.12.2011 по истечению срока действия;,,
,868,"Евразия, ООО, 3808212403","г.Иркутск, ул. Красноармейская, д. 8 оф.6","38ме №003547, лиц.№АН00787 от 17.12.2010, действ.до 19.12.2011","бар г.Иркутск, ул. Урицкого, д. 9",,,20.12.2011 по истечению срока действия;,,
,869,"Олимп, ООО, 3812130129","г.Иркутск, ул. Ракитная, д. 16 оф.301-1","38ме №003548, лиц.№АН00789 от 17.12.2010, действ.до 19.12.2011","отдел г.Иркутск, м/р-н Первомайский, д. 2/2 ул.Вампилова в магазине ""Универсам""",,,20.12.2011 по истечению срока действия;,,
,870,"Три семерки, ООО, 3808141752","г.Иркутск, ул. Советская у дома № 146","38ме №005005, лиц.№АН00281Пр от 13.04.2009, действ.до 21.12.2011","отдел г.Иркутск, ул. Советская у дома № 146",,,22.12.2011 по истечению срока действия;,,
